Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Outdoor Air Relative Humidity [%](Daily),Environment:Site Wind Speed [m/s](Daily),Environment:Site Wind Direction [deg](Daily),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),THERMAL ZONE: BOX:Zone Outdoor Air Wind Speed [m/s](Daily),GSHPCLG:Heat Pump Electric Power [W](Daily),GSHPCLG:Heat Pump Source Side Inlet Temperature [C](Daily),GSHPHEATING:Heat Pump Electric Power [W](Daily),GSHPHEATING:Heat Pump Source Side Inlet Temperature [C](Daily) ,THERMAL ZONE: BOX:Zone Mean Air Temperature [C](Daily)
 11/21,3.575,2.746901221,87.89583333,1.649305556,211.9791667,292.3958333,27.25231481,15.75,0.778803234,0,13.09522897,1125.871474,13.09522897,18.98101369
 11/22,0.432291667,0.08368581,94.50694444,0.680208333,172.2569444,268.6388889,23.26851852,27.875,0.32119485,0,13.07853557,1232.496488,13.07853557,18.98370552
 11/23,2.399305556,2.048963454,94.79166667,4.585763889,148.5763889,291.0520833,19.62268519,2.708333333,2.165400909,0,13.05808169,1361.558961,13.05808169,18.97321588
 11/24,4.006597222,3.292541704,89.60069444,5.966319444,90.90277778,299.1284722,19.33912037,3.5,2.817300206,0,13.0469627,1323.793143,13.0469627,18.96930115
 11/25,3.922916667,3.466904286,93.31944444,2.892013889,42.84722222,303.3854167,20.10416667,4.833333333,1.365610977,0,13.04830594,1171.345791,13.04830594,18.97738804
 11/26,6.011458333,4.382515088,78.19791667,7.483680556,17.15277778,302.3784722,24.41666667,10.25,3.533799182,0,13.04821637,1104.858802,13.04821637,18.98131713
 11/27,4.677083333,3.748118669,86.75,3.955555556,123.3680556,297.34375,23.96180556,9.75,1.867816094,0,13.04362702,1115.055112,13.04362702,18.98314589
 11/28,5.481944444,4.64688476,88.4375,3.162152778,165.9027778,307.7048611,23.37152778,9.416666667,1.493170749,0,13.03681597,1113.203442,13.03681597,18.98284132
 11/29,4.115972222,3.322330022,88.72569444,2.186458333,268.2291667,291.4340278,23.53125,12.32291667,1.032447151,0,13.0310471,1127.39808,13.0310471,18.97906113
 11/30,5.796875,4.048743384,76.23958333,3.292708333,45.59027778,306.1631944,22.89930556,9.166666667,1.554819173,0,13.01835145,1203.715065,13.01835145,18.97528152
 12/01,8.061805556,7.559997028,93.74652778,2.604513889,116.7361111,318.125,20.36111111,4.958333333,1.229853276,0,13.01103482,1185.769278,13.01103482,18.97578411
 12/02,6.045138889,5.640031817,94.50347222,2.219791667,234.5486111,309.8645833,20.40277778,4.416666667,1.048187174,0,13.01011818,1096.786562,13.01011818,18.98299406
 12/03,7.173611111,6.684240293,93.54513889,4.900694444,178.1597222,316.5451389,13.25694444,0,2.314111337,0,13.00268295,1135.285386,13.00268295,18.98004522
 12/04,8.351388889,7.877511413,94.08333333,2.927430556,201.5277778,321.6388889,19.34259259,2.75,1.382334752,0,13.0026224,1039.068818,13.0026224,18.98783322
 12/05,10.10416667,8.937834688,86.57986111,5.2125,198.9583333,319.0451389,19.05787037,40.375,2.461346138,0,13.00472913,941.9078986,13.00472913,19.00781349
 12/06,6.594097222,5.002620591,79.16319444,3.645833333,240.1736111,286.9930556,18.34259259,77.29166667,1.721565045,0,13.001843,976.7105436,13.001843,19.00089367
 12/07,7.142361111,5.742549804,82.31944444,5.539236111,209.8611111,289.6076389,19.88888889,12.91666667,2.615631158,0,12.9833232,1182.114603,12.9833232,18.97553913
 12/08,3.81875,3.13534861,90.40277778,2.686111111,231.5625,281.71875,18.11805556,69.08333333,1.268383541,0,12.96587752,1265.107047,12.96587752,18.96797523
 12/09,5.077777778,3.833519605,83.06944444,2.929513889,279.8958333,279.5069444,18.29398148,61.41666667,1.383318503,0,12.96454108,1123.683671,12.96454108,18.980032
 12/10,5.692361111,4.434253996,83.24305556,2.632986111,256.0763889,277.7430556,18.76388889,58.91666667,1.243297879,0,12.96312556,1100.791239,12.96312556,18.9824598
 12/11,1.4625,1.09347724,94.37152778,0.709027778,112.2569444,266.2222222,17.95601852,76.04166667,0.334803412,0,12.95295746,1194.726579,12.95295746,18.98602479
 12/12,2.30625,2.29238625,99.78472222,1.925347222,134.0625,297.2395833,11.92592593,0,0.909150302,0,12.93851944,1286.5329,12.93851944,18.98103297
 12/13,3.331597222,3.120910195,96.77430556,2.891319444,121.7708333,303.9027778,11.84259259,0,1.36528306,0,12.92883378,1277.530297,12.92883378,18.97504833
 12/14,4.934375,3.950440286,86.42013889,3.582291667,188.5416667,295.6805556,19.16666667,13.75,1.691560625,0,12.91944926,1302.881562,12.91944926,18.96261376
 12/15,0.8375,0.766435625,98.72916667,2.326388889,162.7777778,272.1215278,17.34027778,27.58333333,1.098522457,0,12.90602383,1406.822983,12.90602383,18.97117729
 12/16,2.958333333,2.834897428,98.07986111,2.475694444,145.2430556,301.7708333,11.60416667,0,1.169024645,0,12.90164979,1302.072677,12.90164979,18.98078936
 12/17,3.702430556,2.591008887,83.70486111,4.190277778,245.2430556,282.3333333,15.30787037,2.5,1.978652091,0,12.89848099,1281.995558,12.89848099,18.98136428
 12/18,2.411111111,1.321716152,84.05208333,4.657986111,230.9722222,264.8715278,18.91782407,20.29166667,2.199504293,0,12.89167244,1306.595266,12.89167244,18.97896824
 12/19,7.695138889,6.758146062,88.28819444,4.668055556,222.5694444,306.2326389,18.95601852,42.95833333,2.204259091,0,12.89532309,1118.122754,12.89532309,18.98308666
 12/20,8.332638889,7.501880284,89.57638889,4.166666667,239.2708333,317.0381944,18.89236111,11.08333333,1.967502908,0,12.9032666,1026.449237,12.9032666,18.98914837
 12/21,4.687152778,2.719720904,72.15277778,4.090277778,264.9652778,275.9027778,19.13888889,38.75,1.931432022,0,12.88998277,1228.049973,12.88998277,18.96384109
 12/22,6.757986111,6.037135467,90.125,5.405208333,213.5069444,311.9236111,11.49305556,0,2.552343148,0,12.87420647,1302.429988,12.87420647,18.96165129
 12/23,11.14027778,10.33108289,90.875,5.0625,213.4375,338.9166667,18.2974537,2.958333333,2.390516033,0,12.88700551,967.536252,12.88700551,19.00633708
 12/24,6.046527778,4.330682462,76.81597222,5.969791667,269.1319444,294.9722222,17.62615741,35.20833333,2.818939792,0,12.89066611,1012.110953,12.89066611,18.98698409
 12/25,3.326736111,2.676885254,90.06597222,4.101041667,211.4236111,277.2291667,16.43634259,8.166666667,1.936514737,0,12.87000855,1246.73001,12.87000855,18.98246133
 12/26,0.719097222,-0.066168305,87.04513889,3.311805556,184.1666667,259.3194444,17.94444444,71.75,1.563836895,0,12.85866733,1263.10431,12.85866733,18.98133298
 12/27,1.149652778,0.636273855,91.79513889,2.258680556,120,270.4930556,17.34375,69.04166667,1.066550535,0,12.85057417,1268.289696,12.85057417,18.98246617
 12/28,0.461458333,0.088847443,93.83333333,1.667013889,180.3819444,269.1354167,19.68402778,17.5,0.787165122,0,12.8327867,1461.548004,12.8327867,18.96962133
 12/29,1.814236111,1.526135026,95.35069444,2.612847222,187.1527778,284.3993056,15.19791667,1.583333333,1.233788282,0,12.8181117,1499.576163,12.8181117,18.96767573
 12/30,6.214236111,6.184867534,99.59027778,1.482986111,169.9652778,320.3993056,11.81597222,0,0.700267077,0,12.82673203,1207.562412,12.82673203,18.97736299
 12/31,6.257638889,5.016196201,83.00347222,4.375,298.3680556,293.3159722,18.92708333,23.95833333,2.065878054,0,12.83682286,1105.182224,12.83682286,18.98130128
